"path","total_conversions","total_null"
"generics1>display1>generics1>Email1>Email2",0,4
"generics1>display1>generics1>Email1>Email2>Email3",0,7
"generics1>display1>generics1>Email2",0,3
"generics1>display1>generics1>Email2>display2",2,1
"generics1>display1>generics1>Email2>Email3",0,3
"generics1>display1>generics1>Email2>generics2",0,1
"generics1>display1>generics1>generics2",0,2
"generics1>display1>generics1>generics2>display2>generics2>competitors2>generics2>display2>Email2>generics2>display2>Email2>display2>Email2>Email3>display3",3,1
"generics1>display1>generics2",0,3
"generics1>display1>generics2>display2>generics2>display2>generics2>display2",2,0
"generics1>display1>generics2>display3>Email3",1,1
"generics1>display1>generics2>Email2",2,0
"generics1>display1>generics2>Email2>generics2>display2>Email2>Email3",1,0
"generics1>display1>generics2>Email3",0,3
"generics1>display1>Mailer1>Mailer2>display2",1,1
"generics1>display1>Mailer2",1,5
"generics1>display1>Mailer2>display2",1,1
"generics1>display1>social paid1>Email2>Email3",0,1
"generics1>display2",2,24
"generics1>display2>competitors2>display2>generics3>display3>Email3>display3>Email3",1,0
"generics1>display2>competitors2>Email2",0,1
"generics1>display2>display3",1,2
"generics1>display2>Email2",0,13
"generics1>display2>Email2>display2>display3",0,1
"generics1>display2>Email2>display2>Email2",0,1
"generics1>display2>Email2>display2>Email2>display2",1,0
"generics1>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>display3>Email3",0,1
"generics1>display2>Email2>display2>Email2>Email3>display3>Email3>competitors3>generics3>Email3>social organic3>Email3>display3>Email3>display3>Email3",0,1
"generics1>display2>Email2>display3",1,0
"generics1>display2>Email2>Email3",1,13
"generics1>display2>Email2>Email3>display3>Email3",0,2
"generics1>display2>Email3",0,1
"generics1>display2>generics2",0,1
"generics1>display2>generics3>display3",1,2
"generics1>display2>Mailer2>generics3>display3",0,1
"generics1>Email1>competitors1>Email1>Email2",1,0
"generics1>Email1>competitors1>generics1>Email1>display1>Email1>Email2>Email3>display3>Email3",0,1
"generics1>Email1>competitors2>Email2",0,2
"generics1>Email1>competitors2>Email2>Email3",0,1
"generics1>Email1>display1>Email1>display1>Email1>display1>Email1>competitors1>display1>Email1>display2>Email2",0,1
"generics1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2",0,2
"generics1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>Mailer3>Email3",1,1
"generics1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email2>display2",1,0
"generics1>Email1>display1>Email1>display1>Email1>display1>Email2>display2>Email2>display2>Email2>Email3>display3>generics3>Email3",0,1
"generics1>Email1>display1>Email1>display1>Email1>display2>competitors2",0,1
"generics1>Email1>display1>Email1>display1>Email1>Email2",0,4
"generics1>Email1>display1>Email1>display1>Email1>Email2>display2>Email2",0,1
"generics1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,2
"generics1>Email1>display1>Email1>display1>Mailer2",0,1
"generics1>Email1>display1>Email1>Email2",0,12
"generics1>Email1>display1>Email1>Email2>display2>Email2",2,2
"generics1>Email1>display1>Email1>Email2>display2>Email2>Email3",0,5
"generics1>Email1>display1>Email1>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,1
"generics1>Email1>display1>Email1>Email2>Email3",1,13
"generics1>Email1>display1>Email1>Email2>generics2>Email2>Email3",0,1
"generics1>Email1>display1>Email1>generics1>display1>Email1>display1>Email1>display1>Email1>Email2>Email3",0,1
"generics1>Email1>display1>Email1>generics1>Email1>Email2>Email3",0,1
"generics1>Email1>display1>Email2",0,2
"generics1>Email1>display1>Email2>Email3",0,6
"generics1>Email1>display1>Email2>generics2>Email2>generics2>Email2>generics2>Email2>Email3",2,0
"generics1>Email1>display1>generics2>Email2",0,1
"generics1>Email1>display1>Mailer2>Email3",0,1
"generics1>Email1>display2",1,9
"generics1>Email1>display2>Email2",0,3
"generics1>Email1>display2>Email2>Email3",0,3
"generics1>Email1>display2>generics2>display2>Email2",2,0
"generics1>Email1>display2>generics2>Email2>Email3",0,1
"generics1>Email1>Email2",0,474
"generics1>Email1>Email2>competitors2>Email2>Email3",0,1
"generics1>Email1>Email2>display2>Email2",0,5
"generics1>Email1>Email2>display2>Email2>display2",1,1
"generics1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2",1,0
"generics1>Email1>Email2>display2>Email2>display2>Email2>display2>Email2>display2",1,0
"generics1>Email1>Email2>display2>Email2>display2>Email2>Email3",0,2
"generics1>Email1>Email2>display2>Email2>Email3",0,32
"generics1>Email1>Email2>display2>Email2>Email3>display3>Email3",0,1
"generics1>Email1>Email2>display2>Email2>generics2",1,2
"generics1>Email1>Email2>display2>Email3",0,1
"generics1>Email1>Email2>display2>generics2>Email2>Email3>generics3>Email3",0,1
"generics1>Email1>Email2>Email3",1,631
"generics1>Email1>Email2>Email3>display3>Email3",0,3
"generics1>Email1>Email2>Email3>generics3>Email3",0,1
"generics1>Email1>Email2>generics2>display2>Email2",0,2
"generics1>Email1>Email2>generics2>display2>Email2>Email3",0,1
"generics1>Email1>Email2>generics2>display2>generics2",0,1
"generics1>Email1>Email2>generics2>Email2",0,1
"generics1>Email1>Email2>generics2>Email2>display2",0,2
"generics1>Email1>Email2>generics2>Email2>display2>Email2>Email3",3,5
"generics1>Email1>Email2>generics2>Email2>Email3",0,4
"generics1>Email1>Email2>generics2>Email2>generics2",0,2
"generics1>Email1>Email2>generics3",2,2
"generics1>Email1>Email2>generics3>Email3",0,1
"generics1>Email1>Email2>Mailer2>Email2>Mailer2",0,1
"generics1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3",2,1
"generics1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,1
"generics1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"generics1>Email1>Email2>Mailer2>Email3",1,1
"generics1>Email1>generics1>Email1>display1>Email1>display1>Email1>display1>Email1>Email2",0,1
"generics1>Email1>generics1>Email1>display1>generics1>display1>Email1>Mailer2>Email2>Email3",0,1
"generics1>Email1>generics1>Email1>display2>Email2>Email3",0,1
"generics1>Email1>generics1>Email1>Email2",0,1
"generics1>Email1>generics1>Email1>Email2>competitors2",0,1
"generics1>Email1>generics1>Email1>Email2>Email3",0,7
"generics1>Email1>generics1>Email1>Email2>generics2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"generics1>Email1>generics1>Email1>generics2>display2>generics2",0,1
"generics1>Email1>generics1>Email2",0,6
"generics1>Email1>generics1>Email2>Email3",1,3
"generics1>Email1>generics2",0,3
"generics1>Email1>generics2>display2>Email2>display2>generics2>display2>generics2>display2",2,1
"generics1>Email1>generics2>Email2>display2>Email2>Email3",0,1
"generics1>Email1>generics2>Email2>Email3",0,1
"generics1>Email1>generics2>Email2>generics2>Email2>generics3>Email3",0,1
"generics1>Email1>Mailer2",0,2
"generics1>Email1>Mailer2>Email2",2,1
"generics1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"generics1>Email1>social paid1>Email1>Email2>Email3",1,3
"generics1>Email2",0,491
"generics1>Email2>display2",0,1
"generics1>Email2>display2>Email2",0,4
"generics1>Email2>display2>Email2>display2>Email2>display2>Email2",1,0
"generics1>Email2>display2>Email2>display2>Email2>Email3",0,1
"generics1>Email2>display2>Email2>Email3",0,8
"generics1>Email2>display2>Email2>Email3>generics3>Email3",1,2
"generics1>Email2>display2>Email2>generics2>Email2>Email3",0,1
"generics1>Email2>display2>Email3",0,2
"generics1>Email2>display3",0,1
"generics1>Email2>Email3",0,385
"generics1>Email2>Email3>display3>Email3",0,3
"generics1>Email2>generics2",0,5
"generics1>Email2>generics2>Email2",0,1
"generics1>Email2>generics2>Email2>competitors3>display3",0,1
"generics1>Email2>generics2>Email2>Email3",0,1
"generics1>Email2>generics2>Email3",0,2
"generics1>Email2>Mailer2",0,1
"generics1>Email2>Mailer2>Email2>Mailer2>Email3",0,1
"generics1>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"generics1>generics2",0,21
"generics1>generics2>competitors2>generics2>display2>display3",2,1
"generics1>generics2>display2",0,5
"generics1>generics2>display2>competitors3",0,3
"generics1>generics2>display2>display3",0,1
"generics1>generics2>display2>Email2",0,2
"generics1>generics2>display2>Email2>Email3",0,1
"generics1>generics2>display2>Email2>Email3>display3>Email3",1,0
"generics1>generics2>display2>generics2",0,1
"generics1>generics2>Email2",0,11
"generics1>generics2>Email2>display2",0,1
"generics1>generics2>Email2>display2>Email2>display2>Email2",0,3
"generics1>generics2>Email2>display2>Email2>display2>Email2>Email3",0,2
"generics1>generics2>Email2>display2>Email2>Email3",0,1
"generics1>generics2>Email2>display2>Email2>generics2>Email2>Mailer2>display2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,1
"generics1>generics2>Email2>Email3",0,13
"generics1>generics2>Email2>generics2>Email2",1,3
"generics1>generics2>Email3",0,1
"generics1>generics2>generics3>display3>generics3>display3>generics3",0,2
"generics1>Mailer1>Email1>Mailer1>Email1>display1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"generics1>Mailer2",0,19
"generics1>Post Card1>Email1>Post Card1>display1>Email1>display2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3",0,1
"generics1>social paid1>Email1>Email2",0,1
"generics1>social paid1>Email1>Email2>Email3",0,1
"generics1>social paid1>Email1>social paid1>Email2",1,1
"generics1>social paid1>Email2",0,3
"generics1>social paid1>Email2>Email3",0,1
"generics1>social paid1>Mailer2>display2",1,0
"generics2",12,1831
"generics2>competitors2",0,5
"generics2>competitors2>display2",0,3
"generics2>competitors2>display2>Email2>display2>Email2>Email3",0,2
"generics2>competitors2>display2>Email2>Email3",0,3
"generics2>competitors2>display2>generics2>generics3>display3>Email3>display3>Email3",0,2
"generics2>competitors2>display2>generics3>display3>Email3",0,1
"generics2>competitors2>display3>Email3",0,1
"generics2>competitors2>Email2",0,9
"generics2>competitors2>Email2>Email3",0,7
"generics2>competitors2>Email2>Email3>display3>Email3>display3",1,0
"generics2>competitors2>Email3",0,2
"generics2>competitors2>generics2",0,2
"generics2>competitors2>generics2>generics3",0,1
"generics2>competitors2>Mailer2",0,1
"generics2>competitors3>display3",0,1
"generics2>competitors3>display3>competitors3",0,1
"generics2>competitors3>display3>competitors3>display3>Email3",0,1
"generics2>competitors3>Email3",0,1
"generics2>competitors3>Email3>generics3",0,1
"generics2>display2",47,208
"generics2>display2>competitors2",0,2
"generics2>display2>competitors2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"generics2>display2>competitors2>Mailer2>generics2>Mailer2",1,0
"generics2>display2>display3",1,8
"generics2>display2>display3>Email3",0,1
"generics2>display2>display3>Email3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",0,1
"generics2>display2>Email2",9,225
"generics2>display2>Email2>display2",3,5
"generics2>display2>Email2>display2>Email2",5,13
"generics2>display2>Email2>display2>Email2>display2",1,1
"generics2>display2>Email2>display2>Email2>display2>Email2",0,3
"generics2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"generics2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3",1,0
"generics2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email3",0,2
"generics2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",1,4
"generics2>display2>Email2>display2>Email2>display2>Email2>Email3",1,10
"generics2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3",0,1
"generics2>display2>Email2>display2>Email2>display2>Email3>display3",1,0
"generics2>display2>Email2>display2>Email2>display2>generics2>display2>Email3>display3>Email3",0,1
"generics2>display2>Email2>display2>Email2>display2>generics2>Email2>Email3>generics3",2,0
"generics2>display2>Email2>display2>Email2>Email3",1,43
"generics2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3",0,1
"generics2>display2>Email2>display2>Email2>generics2>Email2>Email3",0,1
"generics2>display2>Email2>display2>Email2>generics3>display3>Email3>display3>Email3>display3>Email3>display3>Email3",1,1
"generics2>display2>Email2>display2>Email3",0,2
"generics2>display2>Email2>display3>Email3",0,5
"generics2>display2>Email2>display3>Email3>display3>Email3>display3>Email3>competitors3>Email3>competitors3>display3>Email3>display3",1,1
"generics2>display2>Email2>Email3",1,294
"generics2>display2>Email2>Email3>display3",0,1
"generics2>display2>Email2>Email3>display3>Email3",0,7
"generics2>display2>Email2>Email3>display3>Email3>display3>Email3",0,2
"generics2>display2>Email2>Email3>generics3",0,1
"generics2>display2>Email2>Email3>generics3>Email3",0,4
"generics2>display2>Email2>generics2",1,5
"generics2>display2>Email2>generics2>Email2",0,1
"generics2>display2>Email2>generics2>Email2>display2>Email2",0,2
"generics2>display2>Email2>generics2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",1,1
"generics2>display2>Email2>generics2>Email2>display2>Email2>Email3",0,1
"generics2>display2>Email2>generics2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3",0,2
"generics2>display2>Email2>generics2>Email2>Email3",0,4
"generics2>display2>Email2>generics2>Email2>generics2>Email2>Email3",0,2
"generics2>display2>Email2>generics2>Email3",0,1
"generics2>display2>Email2>generics3>display3",1,1
"generics2>display2>Email2>generics3>display3>generics3>display3>generics3>Email3",0,1
"generics2>display2>Email2>Mailer2",0,2
"generics2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,2
"generics2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,1
"generics2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"generics2>display2>Email3",0,45
"generics2>display2>Email3>display3",0,1
"generics2>display2>Email3>display3>Email3",0,3
"generics2>display2>generics2",3,22
"generics2>display2>generics2>display2",2,4
"generics2>display2>generics2>display2>competitors2>Email2>display2>Email2>Email3>display3>Email3",1,0
"generics2>display2>generics2>display2>competitors3>display3",0,1
"generics2>display2>generics2>display2>Email2",0,4
"generics2>display2>generics2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"generics2>display2>generics2>display2>Email2>display2>Email2>display2>Email2>Email3>display3>Email3",0,1
"generics2>display2>generics2>display2>Email2>display2>Email2>Email3",1,0
"generics2>display2>generics2>display2>Email2>display2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3",1,2
"generics2>display2>generics2>display2>Email2>Email3",0,6
"generics2>display2>generics2>display2>Email3",1,3
"generics2>display2>generics2>display2>generics2",2,2
"generics2>display2>generics2>display2>generics2>Email2>Email3",0,2
"generics2>display2>generics2>display2>Mailer2>Mailer3",0,2
"generics2>display2>generics2>display2>social paid2>Email2>Email3",0,1
"generics2>display2>generics2>Email2",0,21
"generics2>display2>generics2>Email2>display2",0,1
"generics2>display2>generics2>Email2>display2>Email2>display2>Email2>Email3",0,2
"generics2>display2>generics2>Email2>display2>Email3",0,1
"generics2>display2>generics2>Email2>Email3",0,16
"generics2>display2>generics2>Email2>Email3>generics3>Email3",1,1
"generics2>display2>generics2>Email2>generics2>display3",1,0
"generics2>display2>generics2>Email2>generics3",0,2
"generics2>display2>generics2>Email3",1,6
"generics2>display2>generics2>generics3>Email3",0,1
"generics2>display2>generics2>Mailer2",0,3
"generics2>display2>generics2>Mailer3",1,0
"generics2>display2>generics3",0,1
"generics2>display2>generics3>display3",1,0
"generics2>display2>generics3>display3>Email3",1,1
"generics2>display2>Mailer2",0,16
"generics2>display2>Mailer2>display2>display3",0,2
"generics2>display2>Mailer2>display3",2,2
"generics2>display2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,1
"generics2>display2>Mailer2>Mailer3",0,2
"generics2>display2>social paid2",0,1
"generics2>display2>social paid2>display2",1,1
"generics2>display2>social paid2>Email2>social paid2>Email2",1,0
"generics2>display2>social paid2>Mailer2>Mailer3",0,2
"generics2>display3",2,13
"generics2>display3>Email3",0,12
"generics2>display3>Email3>display3>Email3>display3",0,1
"generics2>display3>Email3>generics3>display3>Email3>display3",0,1
"generics2>display3>generics3>competitors3>generics3>display3",0,1
"generics2>display3>generics3>display3>Email3>display3>Email3",1,0
"generics2>Email2",6,1470
"generics2>Email2>competitors2",0,5
"generics2>Email2>competitors2>Email2>display2>competitors2>Email2",1,0
"generics2>Email2>competitors2>Email2>display2>Email2>display2>Email2>generics2>display2",0,2
"generics2>Email2>competitors2>Email2>Email3",2,1
"generics2>Email2>competitors2>Email2>Email3>competitors3>Email3",1,0
"generics2>Email2>competitors2>Email2>Email3>display3>Email3>display3>Email3",1,0
"generics2>Email2>competitors2>Email3",0,1
"generics2>Email2>display2",1,18
"generics2>Email2>display2>competitors2>Email2>Email3>competitors3>Email3>competitors3>Email3",0,2
"generics2>Email2>display2>display3",0,2
"generics2>Email2>display2>display3>Email3",0,1
"generics2>Email2>display2>Email2",1,42
"generics2>Email2>display2>Email2>display2",2,2
"generics2>Email2>display2>Email2>display2>Email2",0,6
"generics2>Email2>display2>Email2>display2>Email2>display2>Email2",0,2
"generics2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Email3",0,2
"generics2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3",0,2
"generics2>Email2>display2>Email2>display2>Email2>display2>Email2>Email3>display3",1,0
"generics2>Email2>display2>Email2>display2>Email2>Email3",0,8
"generics2>Email2>display2>Email2>display2>Email2>generics2>Email2>Email3",0,1
"generics2>Email2>display2>Email2>display3>competitors3>display3>Email3>display3>Email3",0,1
"generics2>Email2>display2>Email2>display3>Email3",0,1
"generics2>Email2>display2>Email2>Email3",0,54
"generics2>Email2>display2>Email2>Email3>display3>Email3",0,2
"generics2>Email2>display2>Email2>Email3>generics3>Email3",0,1
"generics2>Email2>display2>Email2>generics2>display2",0,3
"generics2>Email2>display2>Email2>generics2>display2>Email2>display2>Email2",0,2
"generics2>Email2>display2>Email3",0,9
"generics2>Email2>display2>Email3>display3",1,0
"generics2>Email2>display2>generics2>Email2>Email3>display3>Email3",0,1
"generics2>Email2>display2>Mailer3",0,1
"generics2>Email2>display3",0,3
"generics2>Email2>display3>competitors3>Email3",0,3
"generics2>Email2>display3>Email3",0,4
"generics2>Email2>Email3",0,1972
"generics2>Email2>Email3>competitors3>Email3>competitors3>display3>competitors3>Email3",0,1
"generics2>Email2>Email3>display3",0,6
"generics2>Email2>Email3>display3>Email3",0,19
"generics2>Email2>Email3>display3>Email3>display3>Email3",0,5
"generics2>Email2>Email3>display3>Email3>display3>Email3>display3>Email3>display3",2,0
"generics2>Email2>Email3>generics3",1,4
"generics2>Email2>Email3>generics3>Email3",0,7
"generics2>Email2>Email3>Mailer3",0,1
"generics2>Email2>generics2",1,9
"generics2>Email2>generics2>display2",0,1
"generics2>Email2>generics2>display2>Email2",1,1
"generics2>Email2>generics2>display2>Email2>Email3",0,2
"generics2>Email2>generics2>display2>Email2>generics2>Email2>generics2>Email2",0,1
"generics2>Email2>generics2>display2>Email3",0,1
"generics2>Email2>generics2>Email2",1,9
"generics2>Email2>generics2>Email2>display2>Email2",0,1
"generics2>Email2>generics2>Email2>display2>Email2>generics2>Email2>Email3",0,1
"generics2>Email2>generics2>Email2>Email3",0,27
"generics2>Email2>generics2>Email2>Email3>display3>Email3",1,1
"generics2>Email2>generics2>Email2>Email3>display3>Email3>display3>Email3",1,0
"generics2>Email2>generics2>Email2>generics2>Email2",2,1
"generics2>Email2>generics2>Email2>generics2>Email2>Email3",0,3
"generics2>Email2>generics2>Email2>generics2>Email2>Email3>display3",0,2
"generics2>Email2>generics2>Email2>generics2>Email2>Email3>generics3>Email3",0,2
"generics2>Email2>generics2>Email2>generics2>Email2>social paid2>generics2>Email2>generics2>Email2",0,1
"generics2>Email2>generics2>Email2>generics2>Email3",0,2
"generics2>Email2>generics2>Email3",0,4
"generics2>Email2>generics2>Email3>generics3",0,1
"generics2>Email2>generics3",0,9
"generics2>Email2>generics3>display3>generics3>display3>Email3",0,2
"generics2>Email2>generics3>Email3",0,2
"generics2>Email2>Mailer2",1,5
"generics2>Email2>Mailer2>Email2",1,0
"generics2>Email2>Mailer2>Email2>display2>Email2>Email3>display3>Email3",1,0
"generics2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,2
"generics2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Mailer3>Email3",0,1
"generics2>Email2>Mailer2>Email2>Mailer3",0,1
"generics2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,2
"generics2>Email2>Mailer2>Email3",0,2
"generics2>Email2>Mailer2>Mailer3",0,3
"generics2>Email2>Mailer2>Mailer3>Email3",0,2
"generics2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"generics2>Email2>display2",0,1
"generics2>Email3",0,562
"generics2>Email3>display3",1,2
"generics2>Email3>display3>Email3",0,3
"generics2>Email3>generics3",1,4
"generics2>Email3>generics3>Email3>generics3>Email3",0,2
"generics2>Email3>generics3>Email3>generics3>Email3>display3>Email3",0,1
"generics2>generics3",0,33
"generics2>generics3>display3",1,8
"generics2>generics3>display3>Email3",0,2
"generics2>generics3>display3>generics3>display3",0,1
"generics2>generics3>Email3",1,23
"generics2>generics3>Email3>generics3>Email3",0,1
"generics2>generics3>social paid3>Email3",0,2
"generics2>Mailer2",0,49
"generics2>Mailer2>display2",0,2
"generics2>Mailer2>display3",1,3
"generics2>Mailer2>Email2>Mailer2",1,3
"generics2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",0,1
"generics2>Mailer2>generics2>Mailer3",0,1
"generics2>Mailer2>generics3",0,1
"generics2>Mailer2>Mailer3",0,29
"generics2>Mailer2>Mailer3>display3",0,2
"generics2>Mailer3",0,22
"generics2>Mailer3>display3",0,1
"generics2>Mailer3>Email3",1,2
"generics2>social paid2>display2>Email2>social paid2>Email2>Email3",0,2
"generics2>social paid2>display2>generics2>Email2",0,1
"generics2>social paid2>Email2",1,3
"generics2>social paid2>Email2>display2>Email2>Email3",0,3
"generics2>social paid2>Email2>Email3",0,4
"generics2>social paid2>Email2>social paid2>Email2>social paid2>Email2>social paid2>Email2>generics2>Email2>generics3>Email3>generics3>Email3>generics3>display3>generics3>Email3>generics3>display3>generics3>Email3>generics3",1,0
"generics2>social paid2>Email3",0,1
"generics2>social paid2>generics2",2,3
"generics2>social paid2>generics2>display2>generics2",0,1
"generics2>social paid2>generics2>generics3",0,3
"generics2>social paid2>generics2>social paid2>generics2>social paid3",0,2
"generics2>social paid2>Mailer2>Mailer3",0,1
"generics2>social paid3>Email3",0,2
"generics3>display3>Email3",0,1
"Mailer1>display1>display2",1,0
"Mailer1>display1>display2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",0,1
"Mailer1>display1>Email1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Email3>display3>Email3",2,3
"Mailer1>display1>Email1>display1>Email1>Mailer1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer2>display2>Email2>display2>Email2>Mailer2>Email2>display2>display3>Email3>display3>Email3",0,1
"Mailer1>display1>Email1>display1>Mailer1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Email1>display1>Mailer2>display2>Email2>display2>Mailer2>Email2>Mailer2>Email2>Mailer2>display2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",1,0
"Mailer1>display1>Email1>display1>Mailer2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>display2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Mailer2>display2>Email2>Mailer3>Email3>display3>Email3>Mailer3>Email3>display3",1,1
"Mailer1>display1>Email1>display2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>display2>Email2>display2>Email2>display2>Email2>Email3",0,1
"Mailer1>display1>Email1>Mailer1>Email1>display1>Email1>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Email3>Mailer3>Email3>Mailer3>Email3",1,1
"Mailer1>display1>Email1>Mailer2>display2>Email2>display2>Mailer2>display2>Email2>Mailer2>display2>Email2>Email3>display3>Email3>Mailer3>Email3",0,1
"Mailer1>display1>Email1>Mailer2>display2>Mailer2>display2>Mailer2>Email2",1,0
"Mailer1>display1>Email1>Mailer2>display2>Mailer2>Email2>Email3",0,2
"Mailer1>display1>Email1>Mailer2>Email2>Mailer2",1,1
"Mailer1>display1>Email1>Mailer2>Email2>Mailer2>display2>Email2>Mailer2>display2>Email2>display2>Email2",2,0
"Mailer1>display1>generics1>display1>Mailer2>Email2>display2>Email2>display2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",0,2
"Mailer1>display1>Mailer1>display1>display2>Mailer2>Email2>Mailer2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>display3",0,1
"Mailer1>display1>Mailer1>display1>Email1>display1>Email1>Mailer2>display2>Mailer2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>Email3",0,2
"Mailer1>display1>Mailer1>display1>Email1>display1>Email1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",1,0
"Mailer1>display1>Mailer1>display1>Email1>display1>Mailer2>display2>Mailer2>display2",0,1
"Mailer1>display1>Mailer1>display1>Email1>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3>display3>Email3",1,0
"Mailer1>display1>Mailer1>display1>Email2>display2>Email2",3,0
"Mailer1>display1>Mailer1>display1>Mailer2>display2>display3",1,1
"Mailer1>display1>Mailer1>display1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2",0,1
"Mailer1>display1>Mailer1>Mailer2>display2>display3",1,0
"Mailer1>display1>Mailer1>Mailer2>display2>Email2>display2>Email2>display2>Email2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display2>Mailer2>Email2>Mailer2>Email2>display2>Email2>display2>Email2>display2>Email2>display3>Mailer3>Email3>display3>Mailer3>Email3>display3>Email3>display3>Email3>display3>Email3>display3",0,1
"Mailer1>display1>Mailer1>Mailer2>display2>Mailer2>display2>display3",1,2
"Mailer1>display1>Mailer1>Mailer2>display2>Mailer2>display2>Mailer2>display3>Mailer3>display3",0,1
"Mailer1>display1>Mailer1>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer2>Email2>Mailer3>Email3>Mailer3>Email3",1,0
